date,vehicle_id,model,configuration,region,demo_type,customer_segment,converted,cycle_time_hrs,utilization_rate,revenue_generated,customer_satisfaction,mileage_driven
2026-04-06,FLT0487,Model 3,Plaid,Southeast,Dealer Demo,Fleet,0,1.76,0.838,0.0,4.6,9.9
2026-04-06,FLT0499,Model 3,Plaid,Southeast,Dealer Demo,Corporate,0,1.39,0.782,0.0,4.1,18.1
2026-04-06,FLT0135,Model X,Long Range,East Coast,Event Demo,Fleet,0,1.43,0.771,0.0,4.1,11.1
2026-04-06,FLT0460,Model Y,Performance,East Coast,Event Demo,Dealer,0,1.39,0.75,0.0,4.1,10.4
2026-04-06,FLT0248,Model 3,Plaid,East Coast,Test Drive,Government,1,2.99,0.721,39207.02,4.4,26.4
2026-04-06,FLT0153,Model Y,Standard Range,Southeast,Dealer Demo,Government,0,1.96,0.569,0.0,4.2,16.1
2026-04-06,FLT0390,Cybertruck,Long Range,Southwest,Dealer Demo,Fleet,0,1.4,0.861,0.0,3.9,15.5
2026-04-06,FLT0028,Model X,Standard Range,West Coast,VIP Demo,Corporate,0,2.95,0.728,0.0,4.1,41.4
2026-04-06,FLT0465,Cybertruck,Standard Range,Midwest,Corporate Demo,Fleet,1,2.96,0.878,62833.48,4.3,12.5
2026-04-06,FLT0171,Model S,Performance,Southwest,VIP Demo,Individual,0,2.09,0.63,0.0,4.5,42.0
2026-04-06,FLT0342,Model 3,Performance,Southeast,Event Demo,Dealer,0,2.96,0.732,0.0,4.0,9.4
2026-04-06,FLT0416,Model S,Long Range,Midwest,Test Drive,Fleet,0,1.45,0.895,0.0,5.0,43.4
2026-04-06,FLT0389,Cybertruck,Plaid,East Coast,VIP Demo,Fleet,0,1.66,0.818,0.0,4.5,7.3
2026-04-06,FLT0438,Model 3,Long Range,Southeast,VIP Demo,Fleet,0,1.12,0.635,0.0,3.8,14.8
2026-04-06,FLT0464,Model 3,Performance,East Coast,Dealer Demo,Fleet,0,2.23,0.809,0.0,3.6,30.8
2026-04-06,FLT0386,Cybertruck,Long Range,Southwest,Dealer Demo,Corporate,0,0.52,0.932,0.0,4.2,5.2
2026-04-06,FLT0274,Model 3,Performance,Southeast,Event Demo,Fleet,0,1.06,0.676,0.0,4.9,23.4
2026-04-06,FLT0377,Model 3,Performance,Southwest,Event Demo,Fleet,0,0.61,0.891,0.0,4.2,7.8
2026-04-06,FLT0318,Cybertruck,Performance,Southwest,Corporate Demo,Corporate,0,2.36,0.772,0.0,4.0,23.0
2026-04-06,FLT0215,Model S,Standard Range,East Coast,VIP Demo,Fleet,0,0.88,0.715,0.0,4.7,43.5
2026-04-06,FLT0046,Model Y,Standard Range,Southwest,VIP Demo,Individual,0,1.21,0.583,0.0,4.7,44.6
2026-04-06,FLT0366,Model X,Plaid,Southeast,Test Drive,Government,0,1.72,0.826,0.0,4.4,10.4
2026-04-06,FLT0120,Model S,Long Range,East Coast,Event Demo,Individual,0,1.58,0.557,0.0,3.9,14.2
2026-04-06,FLT0163,Model X,Standard Range,Midwest,VIP Demo,Corporate,0,2.3,0.854,0.0,4.1,42.8
2026-04-06,FLT0260,Model Y,Plaid,Southeast,Test Drive,Government,0,0.56,0.911,0.0,4.6,21.5
2026-04-06,FLT0258,Model X,Performance,Midwest,Test Drive,Individual,0,2.25,0.805,0.0,4.0,26.6
2026-04-06,FLT0495,Model Y,Plaid,Southeast,Corporate Demo,Individual,0,1.84,0.648,0.0,4.4,18.3
2026-04-06,FLT0233,Model S,Plaid,East Coast,VIP Demo,Individual,1,1.87,0.572,78608.59,4.8,20.8
2026-04-06,FLT0298,Cybertruck,Standard Range,West Coast,Corporate Demo,Government,0,0.77,0.938,0.0,3.5,46.8
2026-04-06,FLT0154,Model Y,Long Range,Midwest,Dealer Demo,Government,0,2.21,0.755,0.0,4.3,33.6
2026-04-06,FLT0300,Model X,Long Range,Southeast,Event Demo,Corporate,0,1.46,0.896,0.0,4.3,27.6
2026-04-06,FLT0430,Model Y,Plaid,Southwest,Test Drive,Corporate,0,0.86,0.94,0.0,4.1,40.8
2026-04-06,FLT0475,Model S,Plaid,Southeast,Corporate Demo,Corporate,1,0.97,0.765,77596.07,3.6,5.4
2026-04-06,FLT0449,Model Y,Long Range,Midwest,Event Demo,Individual,0,2.44,0.707,0.0,3.6,20.3
2026-04-06,FLT0459,Cybertruck,Performance,West Coast,Event Demo,Government,0,0.97,0.556,0.0,3.9,18.7
2026-04-06,FLT0323,Model 3,Long Range,Southwest,VIP Demo,Fleet,0,1.61,0.882,0.0,4.3,14.0
2026-04-06,FLT0483,Model 3,Standard Range,Midwest,Event Demo,Individual,0,1.12,0.666,0.0,4.1,17.5
2026-04-06,FLT0243,Model S,Performance,Southeast,VIP Demo,Fleet,0,2.43,0.841,0.0,3.5,48.7
2026-04-06,FLT0461,Cybertruck,Standard Range,Southeast,Corporate Demo,Fleet,0,2.69,0.924,0.0,3.5,35.6
2026-04-06,FLT0271,Model X,Performance,Southwest,Test Drive,Dealer,0,2.49,0.741,0.0,3.7,23.9
2026-04-06,FLT0121,Model 3,Standard Range,East Coast,Test Drive,Government,1,2.18,0.694,38479.74,4.0,41.4
2026-04-06,FLT0173,Model 3,Long Range,Midwest,VIP Demo,Fleet,1,1.86,0.784,40280.93,3.5,9.2
2026-04-06,FLT0352,Model S,Long Range,East Coast,Test Drive,Individual,1,1.11,0.934,76353.74,3.5,46.5
2026-04-06,FLT0085,Model X,Performance,West Coast,Test Drive,Dealer,0,1.62,0.643,0.0,4.3,30.1
2026-04-06,FLT0082,Model S,Standard Range,West Coast,Event Demo,Individual,0,2.0,0.719,0.0,4.5,42.6
2026-04-06,FLT0266,Model 3,Performance,Midwest,Test Drive,Dealer,0,1.65,0.874,0.0,3.6,16.7
2026-04-06,FLT0151,Cybertruck,Standard Range,Southwest,Test Drive,Fleet,0,2.61,0.802,0.0,4.5,12.7
2026-04-06,FLT0344,Model 3,Plaid,West Coast,Event Demo,Government,0,1.97,0.801,0.0,4.4,39.2
2026-04-06,FLT0162,Cybertruck,Performance,West Coast,Dealer Demo,Fleet,1,1.31,0.747,62949.16,4.3,5.4
2026-04-06,FLT0084,Model S,Long Range,Southwest,Corporate Demo,Individual,1,1.01,0.614,77272.46,3.9,9.1
2026-04-06,FLT0480,Model X,Long Range,East Coast,Test Drive,Individual,0,1.05,0.86,0.0,4.5,39.9
2026-04-06,FLT0403,Cybertruck,Plaid,West Coast,Corporate Demo,Government,0,0.93,0.687,0.0,4.4,17.9
2026-04-06,FLT0245,Model S,Plaid,Southeast,Dealer Demo,Individual,0,2.53,0.705,0.0,4.3,11.7
2026-04-06,FLT0453,Model X,Standard Range,East Coast,Event Demo,Fleet,0,1.02,0.578,0.0,4.8,37.2
2026-04-06,FLT0493,Model X,Plaid,East Coast,Event Demo,Fleet,0,2.27,0.706,0.0,4.3,14.0
2026-04-06,FLT0139,Cybertruck,Plaid,Midwest,Dealer Demo,Corporate,0,1.72,0.875,0.0,4.5,7.6
2026-04-06,FLT0098,Model X,Standard Range,Midwest,Dealer Demo,Government,1,2.9,0.845,83917.81,4.1,16.7
2026-04-06,FLT0348,Model X,Performance,Southwest,Dealer Demo,Fleet,0,0.63,0.629,0.0,4.0,8.8
2026-04-06,FLT0194,Model X,Long Range,Southeast,Test Drive,Government,0,2.6,0.892,0.0,5.0,19.3
2026-04-06,FLT0391,Model X,Performance,Southeast,Corporate Demo,Fleet,0,2.54,0.627,0.0,3.9,16.7
2026-04-06,FLT0101,Model X,Performance,Southwest,VIP Demo,Government,0,1.93,0.865,0.0,3.6,45.0
2026-04-06,FLT0414,Model Y,Standard Range,Southeast,Test Drive,Government,0,2.67,0.906,0.0,4.7,19.6
2026-04-06,FLT0336,Model 3,Long Range,Southwest,VIP Demo,Individual,0,0.94,0.786,0.0,3.7,43.7
2026-04-06,FLT0358,Model 3,Performance,Midwest,Dealer Demo,Dealer,0,2.49,0.925,0.0,4.3,15.6
2026-04-06,FLT0239,Model X,Standard Range,East Coast,Dealer Demo,Dealer,0,1.52,0.719,0.0,4.1,19.9
2026-04-06,FLT0303,Model 3,Plaid,Midwest,Test Drive,Individual,0,0.55,0.555,0.0,3.6,41.8
2026-04-06,FLT0030,Model X,Plaid,Southeast,VIP Demo,Individual,0,1.75,0.86,0.0,4.8,36.4
2026-04-06,FLT0129,Model X,Plaid,East Coast,Event Demo,Individual,0,1.58,0.558,0.0,4.5,5.9
2026-04-06,FLT0164,Model X,Long Range,Midwest,VIP Demo,Corporate,0,0.98,0.927,0.0,4.7,21.9
2026-04-06,FLT0497,Cybertruck,Plaid,Southeast,Corporate Demo,Fleet,1,1.62,0.733,58007.09,4.3,42.7
2026-04-06,FLT0104,Model S,Long Range,Southeast,Corporate Demo,Dealer,0,2.36,0.678,0.0,3.6,27.8
2026-04-06,FLT0156,Model S,Long Range,Southeast,Event Demo,Dealer,0,1.6,0.786,0.0,4.2,10.4
2026-04-06,FLT0070,Model Y,Standard Range,Southeast,Dealer Demo,Individual,0,2.64,0.56,0.0,3.8,41.6
2026-04-06,FLT0155,Cybertruck,Long Range,Midwest,Event Demo,Government,0,2.76,0.595,0.0,3.6,25.9
2026-04-06,FLT0493,Model X,Plaid,East Coast,Dealer Demo,Individual,0,0.96,0.795,0.0,5.0,8.4
2026-04-06,FLT0135,Model X,Long Range,East Coast,Event Demo,Individual,0,1.78,0.912,0.0,4.4,8.7
2026-04-06,FLT0470,Cybertruck,Long Range,Southwest,Corporate Demo,Dealer,0,1.25,0.599,0.0,3.8,33.8
2026-04-06,FLT0102,Model S,Performance,Southeast,Corporate Demo,Dealer,1,2.09,0.674,72222.97,3.6,21.3
2026-04-06,FLT0319,Cybertruck,Long Range,East Coast,VIP Demo,Dealer,1,1.4,0.846,59861.5,5.0,30.4
2026-04-06,FLT0312,Model S,Performance,East Coast,Test Drive,Corporate,0,2.19,0.816,0.0,4.4,16.1
2026-04-06,FLT0412,Model 3,Plaid,Southwest,Dealer Demo,Dealer,1,1.85,0.706,38961.43,4.9,35.1
2026-04-06,FLT0431,Model 3,Performance,Southeast,Corporate Demo,Fleet,0,1.73,0.852,0.0,3.8,27.2
2026-04-06,FLT0081,Model 3,Performance,West Coast,Corporate Demo,Individual,1,1.32,0.756,38674.11,3.6,18.1
2026-04-06,FLT0141,Cybertruck,Long Range,Midwest,Corporate Demo,Fleet,0,0.73,0.843,0.0,3.6,29.6
2026-04-06,FLT0166,Model X,Plaid,Midwest,Corporate Demo,Dealer,0,2.46,0.785,0.0,4.0,42.3
2026-04-06,FLT0181,Model Y,Performance,West Coast,Test Drive,Fleet,0,1.21,0.649,0.0,3.7,31.5
2026-04-06,FLT0290,Model Y,Long Range,Southeast,Event Demo,Fleet,0,2.78,0.66,0.0,4.6,13.3
2026-04-06,FLT0067,Model 3,Performance,West Coast,Test Drive,Government,0,2.13,0.594,0.0,4.6,6.3
2026-04-06,FLT0433,Model S,Long Range,West Coast,VIP Demo,Dealer,0,2.16,0.834,0.0,3.6,29.3
2026-04-06,FLT0093,Model Y,Long Range,West Coast,Test Drive,Government,0,1.65,0.648,0.0,3.8,31.3
2026-04-06,FLT0137,Model X,Plaid,West Coast,Event Demo,Individual,0,0.61,0.637,0.0,4.0,49.5
2026-04-06,FLT0268,Model S,Performance,Midwest,Event Demo,Corporate,0,1.69,0.865,0.0,4.0,45.2
2026-04-06,FLT0267,Cybertruck,Performance,East Coast,Test Drive,Dealer,0,0.74,0.661,0.0,3.8,27.0
2026-04-06,FLT0072,Cybertruck,Standard Range,Southeast,Test Drive,Individual,0,2.93,0.837,0.0,4.7,5.4
2026-04-06,FLT0224,Model 3,Long Range,East Coast,Dealer Demo,Corporate,0,1.98,0.87,0.0,4.8,46.7
2026-04-06,FLT0071,Model Y,Plaid,West Coast,VIP Demo,Corporate,0,0.87,0.914,0.0,4.9,10.0
2026-04-06,FLT0147,Model Y,Standard Range,Southwest,Test Drive,Fleet,0,1.67,0.713,0.0,3.7,26.0
2026-04-06,FLT0295,Model Y,Standard Range,Southwest,VIP Demo,Fleet,1,2.79,0.833,47662.47,4.9,25.7
2026-04-06,FLT0024,Model X,Plaid,East Coast,Event Demo,Corporate,0,2.46,0.862,0.0,4.5,19.1
2026-04-06,FLT0316,Cybertruck,Performance,West Coast,Test Drive,Individual,1,0.92,0.552,57303.07,3.7,10.2
2026-04-06,FLT0131,Cybertruck,Plaid,East Coast,Corporate Demo,Fleet,0,1.2,0.802,0.0,4.3,46.0
2026-04-06,FLT0396,Model 3,Plaid,Southeast,Corporate Demo,Corporate,1,0.92,0.584,41956.2,3.6,7.0
2026-04-06,FLT0307,Model S,Plaid,Southeast,VIP Demo,Individual,0,1.86,0.687,0.0,4.1,21.8
2026-04-06,FLT0222,Model Y,Performance,Southeast,Corporate Demo,Fleet,0,0.73,0.658,0.0,4.3,9.4
2026-04-06,FLT0454,Model 3,Plaid,Midwest,Event Demo,Corporate,0,2.72,0.875,0.0,4.1,31.7
2026-04-06,FLT0404,Model Y,Performance,West Coast,Test Drive,Government,0,1.16,0.839,0.0,3.9,35.1
2026-04-06,FLT0373,Model S,Performance,Midwest,Event Demo,Corporate,0,2.02,0.798,0.0,4.5,31.1
2026-04-06,FLT0191,Model X,Plaid,West Coast,Dealer Demo,Corporate,0,1.45,0.569,0.0,3.9,36.2
2026-04-06,FLT0001,Model 3,Standard Range,Southwest,Event Demo,Dealer,0,2.37,0.579,0.0,4.4,7.4
2026-04-06,FLT0207,Model X,Performance,Southeast,Dealer Demo,Corporate,0,1.34,0.594,0.0,4.9,37.0
2026-04-06,FLT0475,Model S,Plaid,Southeast,Dealer Demo,Government,0,2.08,0.639,0.0,4.0,25.9
2026-04-06,FLT0209,Model X,Performance,Southeast,Event Demo,Dealer,0,2.79,0.823,0.0,4.9,42.3
2026-04-06,FLT0330,Model Y,Standard Range,West Coast,Corporate Demo,Corporate,0,2.39,0.634,0.0,3.5,29.1
2026-04-06,FLT0258,Model X,Performance,Midwest,Event Demo,Individual,0,0.82,0.736,0.0,4.9,37.0
2026-04-06,FLT0378,Model Y,Performance,Midwest,Dealer Demo,Corporate,0,2.46,0.762,0.0,4.9,20.3
2026-04-06,FLT0054,Model X,Plaid,Midwest,Dealer Demo,Individual,0,1.94,0.778,0.0,3.7,50.0
2026-04-06,FLT0234,Cybertruck,Plaid,Southwest,Test Drive,Dealer,0,1.18,0.7,0.0,5.0,28.9
2026-04-06,FLT0458,Model Y,Performance,East Coast,Event Demo,Government,0,0.89,0.76,0.0,3.6,36.5
2026-04-06,FLT0307,Model S,Plaid,Southeast,Dealer Demo,Government,0,0.73,0.753,0.0,4.8,10.2
2026-04-06,FLT0317,Model S,Plaid,West Coast,Corporate Demo,Individual,0,2.29,0.563,0.0,4.4,15.5
2026-04-06,FLT0005,Cybertruck,Standard Range,Southeast,Dealer Demo,Fleet,0,0.54,0.845,0.0,5.0,7.9
2026-04-06,FLT0096,Model 3,Long Range,Southwest,Test Drive,Dealer,0,1.89,0.893,0.0,4.3,44.0
2026-04-06,FLT0360,Model 3,Standard Range,Southeast,Corporate Demo,Individual,0,2.1,0.692,0.0,4.2,18.2
2026-04-06,FLT0256,Model X,Performance,Southeast,VIP Demo,Government,1,1.38,0.713,77858.25,4.7,47.8
2026-04-06,FLT0267,Cybertruck,Performance,East Coast,Test Drive,Government,0,0.63,0.793,0.0,4.2,12.7
2026-04-06,FLT0209,Model X,Performance,Southeast,VIP Demo,Fleet,0,2.44,0.852,0.0,4.2,30.0
2026-04-06,FLT0392,Cybertruck,Standard Range,Southwest,Event Demo,Individual,0,0.91,0.879,0.0,3.6,32.1
2026-04-06,FLT0470,Cybertruck,Long Range,Southwest,Corporate Demo,Government,1,2.45,0.882,59264.59,4.2,27.9
2026-04-06,FLT0416,Model S,Long Range,Midwest,VIP Demo,Dealer,0,1.68,0.759,0.0,4.0,41.8
2026-04-06,FLT0082,Model S,Standard Range,West Coast,VIP Demo,Government,0,2.55,0.753,0.0,3.8,29.3
2026-04-06,FLT0233,Model S,Plaid,East Coast,VIP Demo,Dealer,1,2.51,0.76,77909.61,4.5,36.2
2026-04-06,FLT0127,Model Y,Standard Range,Midwest,Test Drive,Dealer,0,2.82,0.8,0.0,4.2,12.7
2026-04-06,FLT0459,Cybertruck,Performance,West Coast,VIP Demo,Government,0,0.94,0.764,0.0,4.0,24.3
2026-04-06,FLT0222,Model Y,Performance,Southeast,Event Demo,Fleet,0,2.77,0.655,0.0,4.4,27.8
2026-04-06,FLT0382,Cybertruck,Plaid,East Coast,Test Drive,Fleet,0,0.64,0.92,0.0,3.8,9.6
2026-04-06,FLT0322,Model X,Standard Range,Southeast,VIP Demo,Corporate,1,2.12,0.695,81492.02,3.6,34.9
2026-04-06,FLT0012,Cybertruck,Standard Range,Midwest,Dealer Demo,Fleet,0,1.02,0.642,0.0,3.6,27.5
2026-04-06,FLT0333,Model 3,Performance,Midwest,VIP Demo,Individual,0,0.93,0.928,0.0,4.5,33.1
2026-04-06,FLT0238,Model X,Plaid,Midwest,Event Demo,Government,0,2.79,0.74,0.0,4.7,34.5
2026-04-06,FLT0482,Cybertruck,Plaid,Southwest,Corporate Demo,Fleet,0,2.18,0.795,0.0,4.3,9.9
2026-04-06,FLT0412,Model 3,Plaid,Southwest,Corporate Demo,Dealer,1,2.82,0.654,40659.15,4.0,45.1
2026-04-06,FLT0263,Cybertruck,Plaid,Southwest,Test Drive,Fleet,0,0.66,0.888,0.0,3.5,39.0
2026-04-06,FLT0441,Cybertruck,Plaid,Southeast,Test Drive,Corporate,1,1.75,0.862,61266.77,4.3,15.7
2026-04-06,FLT0182,Model Y,Long Range,East Coast,Dealer Demo,Corporate,0,1.82,0.583,0.0,4.0,28.0
2026-04-07,FLT0282,Model S,Plaid,Southeast,VIP Demo,Corporate,1,0.58,0.802,75405.48,4.4,38.2
2026-04-07,FLT0313,Model 3,Standard Range,West Coast,VIP Demo,Fleet,1,2.95,0.74,39769.79,4.2,15.3
2026-04-07,FLT0201,Model Y,Performance,Southwest,Corporate Demo,Individual,0,0.72,0.576,0.0,4.9,33.4
2026-04-07,FLT0130,Model X,Performance,East Coast,Dealer Demo,Individual,0,1.82,0.922,0.0,4.2,24.8
2026-04-07,FLT0368,Model S,Plaid,Midwest,Dealer Demo,Fleet,0,2.11,0.75,0.0,4.0,27.4
2026-04-07,FLT0337,Model Y,Performance,Southwest,Event Demo,Corporate,1,0.58,0.574,44826.69,3.5,6.6
2026-04-07,FLT0267,Cybertruck,Performance,East Coast,VIP Demo,Corporate,0,0.51,0.71,0.0,3.7,32.7
2026-04-07,FLT0396,Model 3,Plaid,Southeast,Test Drive,Government,0,1.9,0.903,0.0,4.4,31.2
2026-04-07,FLT0153,Model Y,Standard Range,Southeast,Event Demo,Corporate,0,2.88,0.844,0.0,3.8,17.6
2026-04-07,FLT0479,Model 3,Standard Range,Midwest,Dealer Demo,Fleet,0,2.09,0.656,0.0,4.2,35.6
2026-04-07,FLT0002,Model Y,Long Range,West Coast,Corporate Demo,Fleet,0,0.85,0.556,0.0,3.8,33.9
2026-04-07,FLT0236,Model Y,Long Range,Southeast,Event Demo,Corporate,1,2.55,0.911,49123.36,4.8,20.5
2026-04-07,FLT0177,Cybertruck,Performance,Midwest,Corporate Demo,Corporate,0,2.82,0.919,0.0,4.8,14.1
2026-04-07,FLT0296,Cybertruck,Performance,West Coast,Dealer Demo,Individual,1,1.36,0.887,59882.48,4.0,33.8
2026-04-07,FLT0126,Cybertruck,Plaid,West Coast,Dealer Demo,Corporate,1,2.25,0.841,60087.5,4.5,28.3
2026-04-07,FLT0334,Model S,Plaid,Southeast,Event Demo,Government,0,1.57,0.851,0.0,3.8,48.4
2026-04-07,FLT0350,Model 3,Long Range,Southwest,Test Drive,Government,0,1.44,0.945,0.0,4.5,29.1
2026-04-07,FLT0139,Cybertruck,Plaid,Midwest,Test Drive,Fleet,0,2.85,0.681,0.0,3.6,18.3
2026-04-07,FLT0235,Cybertruck,Plaid,Midwest,Dealer Demo,Individual,1,2.19,0.894,59910.9,3.8,15.2
2026-04-07,FLT0364,Model 3,Plaid,West Coast,Event Demo,Dealer,0,0.76,0.618,0.0,4.5,15.3
2026-04-07,FLT0160,Cybertruck,Standard Range,Southeast,VIP Demo,Dealer,1,1.35,0.729,57542.67,3.5,24.2
2026-04-07,FLT0486,Model Y,Performance,Southeast,VIP Demo,Dealer,0,2.31,0.879,0.0,3.8,36.2
2026-04-07,FLT0392,Cybertruck,Standard Range,Southwest,Event Demo,Corporate,0,1.09,0.555,0.0,3.5,36.9
2026-04-07,FLT0259,Model Y,Plaid,Midwest,Event Demo,Dealer,0,1.97,0.68,0.0,4.9,5.2
2026-04-07,FLT0418,Model 3,Performance,East Coast,Test Drive,Dealer,0,1.9,0.612,0.0,3.7,10.2
2026-04-07,FLT0040,Cybertruck,Standard Range,West Coast,Event Demo,Fleet,0,1.95,0.945,0.0,4.1,49.6
2026-04-07,FLT0410,Cybertruck,Performance,West Coast,VIP Demo,Corporate,0,2.24,0.949,0.0,4.7,10.1
2026-04-07,FLT0124,Model X,Long Range,East Coast,VIP Demo,Dealer,1,1.9,0.803,78684.16,4.0,31.4
2026-04-07,FLT0486,Model Y,Performance,Southeast,Test Drive,Individual,1,1.47,0.789,48117.2,3.9,14.9
2026-04-07,FLT0446,Model S,Standard Range,Southeast,Event Demo,Fleet,0,2.12,0.555,0.0,4.0,21.3
2026-04-07,FLT0016,Model 3,Plaid,Southwest,VIP Demo,Dealer,0,0.89,0.809,0.0,4.3,25.1
2026-04-07,FLT0051,Model Y,Long Range,Southeast,VIP Demo,Dealer,1,2.78,0.945,46084.74,3.8,28.7
2026-04-07,FLT0164,Model X,Long Range,Midwest,Dealer Demo,Government,0,1.9,0.726,0.0,4.3,25.4
2026-04-07,FLT0461,Cybertruck,Standard Range,Southeast,VIP Demo,Individual,0,1.89,0.577,0.0,3.7,15.4
2026-04-07,FLT0430,Model Y,Plaid,Southwest,Event Demo,Government,0,0.89,0.882,0.0,5.0,27.5
2026-04-07,FLT0311,Model 3,Performance,Midwest,Corporate Demo,Fleet,0,1.71,0.64,0.0,4.5,11.8
2026-04-07,FLT0347,Cybertruck,Plaid,Southeast,Event Demo,Dealer,0,2.12,0.785,0.0,4.7,16.6
2026-04-07,FLT0265,Cybertruck,Performance,East Coast,Event Demo,Government,0,2.3,0.639,0.0,4.1,29.6
2026-04-07,FLT0197,Model Y,Long Range,Southwest,Test Drive,Fleet,1,1.65,0.675,45229.37,3.8,25.8
2026-04-07,FLT0234,Cybertruck,Plaid,Southwest,Test Drive,Dealer,0,2.37,0.874,0.0,3.6,39.1
2026-04-07,FLT0330,Model Y,Standard Range,West Coast,Test Drive,Individual,0,2.15,0.893,0.0,5.0,25.9
2026-04-07,FLT0461,Cybertruck,Standard Range,Southeast,Corporate Demo,Dealer,0,0.82,0.8,0.0,4.3,44.5
2026-04-07,FLT0433,Model S,Long Range,West Coast,VIP Demo,Corporate,0,2.39,0.565,0.0,4.8,32.3
2026-04-07,FLT0361,Model X,Plaid,Southeast,Event Demo,Fleet,0,2.33,0.623,0.0,3.9,23.2
2026-04-07,FLT0051,Model Y,Long Range,Southeast,Test Drive,Government,0,2.34,0.886,0.0,3.6,30.6
2026-04-07,FLT0236,Model Y,Long Range,Southeast,Corporate Demo,Dealer,0,2.45,0.6,0.0,3.7,29.4
2026-04-07,FLT0088,Model X,Plaid,Southeast,Dealer Demo,Individual,0,1.45,0.889,0.0,4.6,17.3
2026-04-07,FLT0371,Model S,Performance,Southeast,Event Demo,Dealer,0,1.22,0.647,0.0,3.8,11.0
2026-04-07,FLT0324,Model S,Performance,West Coast,Test Drive,Government,0,1.2,0.833,0.0,5.0,44.4
2026-04-07,FLT0233,Model S,Plaid,East Coast,Event Demo,Corporate,0,1.77,0.695,0.0,4.8,40.1
2026-04-07,FLT0103,Cybertruck,Performance,West Coast,VIP Demo,Government,0,2.93,0.932,0.0,5.0,18.0
2026-04-07,FLT0182,Model Y,Long Range,East Coast,Test Drive,Fleet,1,1.22,0.876,48556.9,4.0,30.2
2026-04-07,FLT0284,Model S,Standard Range,Southwest,Corporate Demo,Fleet,0,0.99,0.883,0.0,4.1,32.4
2026-04-07,FLT0405,Model Y,Plaid,Southeast,Dealer Demo,Dealer,1,2.24,0.825,48655.38,3.7,8.1
2026-04-07,FLT0210,Model 3,Standard Range,East Coast,Event Demo,Individual,0,1.14,0.759,0.0,3.7,37.0
2026-04-07,FLT0471,Model S,Plaid,East Coast,VIP Demo,Government,1,0.86,0.895,74469.6,4.5,14.7
2026-04-07,FLT0179,Model S,Performance,Midwest,VIP Demo,Dealer,0,1.02,0.922,0.0,4.3,25.0
2026-04-07,FLT0442,Model S,Performance,Midwest,Event Demo,Fleet,0,2.82,0.931,0.0,4.1,35.9
2026-04-07,FLT0335,Model 3,Long Range,Midwest,Test Drive,Government,0,1.55,0.553,0.0,4.5,18.1
2026-04-07,FLT0129,Model X,Plaid,East Coast,Corporate Demo,Individual,0,0.59,0.746,0.0,4.5,35.4
2026-04-07,FLT0346,Model X,Standard Range,East Coast,VIP Demo,Corporate,0,2.77,0.585,0.0,4.4,19.2
2026-04-07,FLT0488,Cybertruck,Performance,Southeast,Test Drive,Dealer,0,2.34,0.939,0.0,3.9,14.0
2026-04-07,FLT0192,Model Y,Long Range,Southeast,Test Drive,Individual,0,1.44,0.606,0.0,3.9,28.1
2026-04-07,FLT0355,Model S,Long Range,Midwest,VIP Demo,Fleet,0,2.26,0.672,0.0,4.0,21.3
2026-04-07,FLT0065,Model X,Long Range,East Coast,Event Demo,Individual,0,1.08,0.601,0.0,3.7,19.4
2026-04-07,FLT0202,Model 3,Long Range,Southwest,Test Drive,Dealer,0,2.38,0.575,0.0,4.7,46.3
2026-04-07,FLT0491,Cybertruck,Plaid,Southeast,Dealer Demo,Fleet,0,2.74,0.825,0.0,4.9,21.7
2026-04-07,FLT0430,Model Y,Plaid,Southwest,Event Demo,Corporate,0,2.14,0.943,0.0,4.3,34.4
2026-04-07,FLT0458,Model Y,Performance,East Coast,Corporate Demo,Government,1,1.92,0.809,47947.09,4.9,18.0
2026-04-07,FLT0077,Model 3,Long Range,Southeast,VIP Demo,Individual,0,1.64,0.72,0.0,4.5,25.2
2026-04-07,FLT0289,Cybertruck,Standard Range,West Coast,Corporate Demo,Corporate,0,0.91,0.59,0.0,4.2,43.9
2026-04-07,FLT0089,Model 3,Standard Range,East Coast,Test Drive,Individual,0,2.0,0.884,0.0,5.0,12.4
2026-04-07,FLT0449,Model Y,Long Range,Midwest,VIP Demo,Government,0,2.96,0.88,0.0,4.5,16.0
2026-04-07,FLT0232,Model S,Performance,West Coast,VIP Demo,Individual,0,2.62,0.881,0.0,4.8,25.9
2026-04-07,FLT0296,Cybertruck,Performance,West Coast,Test Drive,Government,1,1.16,0.71,60215.18,4.5,30.0
2026-04-07,FLT0491,Cybertruck,Plaid,Southeast,Event Demo,Fleet,0,1.36,0.562,0.0,4.4,45.2
2026-04-07,FLT0484,Model S,Performance,Midwest,Dealer Demo,Government,0,0.62,0.875,0.0,3.9,34.9
2026-04-07,FLT0099,Model Y,Plaid,Southwest,VIP Demo,Individual,1,1.71,0.935,48637.24,4.5,24.4
2026-04-07,FLT0281,Model Y,Long Range,Midwest,Test Drive,Individual,0,0.72,0.724,0.0,4.1,47.3
2026-04-07,FLT0300,Model X,Long Range,Southeast,Test Drive,Individual,1,2.77,0.754,80357.3,4.0,36.6
2026-04-07,FLT0139,Cybertruck,Plaid,Midwest,Corporate Demo,Dealer,0,2.69,0.64,0.0,3.7,11.7
2026-04-07,FLT0207,Model X,Performance,Southeast,Test Drive,Individual,0,1.73,0.704,0.0,3.9,16.9
